filename,start,end,speaker
conversation147.wav,5.782666666666667,13.517333333333333,Henry
conversation147.wav,13.517333333333333,21.338,Grace
conversation147.wav,21.338,29.308,Alice
conversation147.wav,29.308,36.29666666666667,Henry
conversation147.wav,36.29666666666667,44.51133333333333,Grace
conversation147.wav,44.51133333333333,52.480666666666664,Alice
conversation147.wav,52.480666666666664,62.96733333333333,Henry
conversation147.wav,62.96733333333333,70.89399999999999,Grace
conversation147.wav,70.89399999999999,77.66866666666665,Alice
conversation147.wav,77.66866666666665,82.25666666666665,Henry
conversation147.wav,82.25666666666665,89.43666666666664,Grace
conversation147.wav,89.43666666666664,95.55066666666664,Alice
conversation147.wav,95.55066666666664,99.21066666666664,Henry
conversation147.wav,99.21066666666664,102.4113333333333,Grace
conversation126.wav,0.0,6.625333333333334,Eva
conversation126.wav,6.625333333333334,16.174,Cathy
conversation126.wav,16.174,24.665333333333333,Ben
conversation126.wav,24.665333333333333,33.70133333333333,David
conversation126.wav,33.70133333333333,39.95333333333333,Cathy
conversation126.wav,39.95333333333333,48.20066666666666,Eva
conversation126.wav,48.20066666666666,56.97,Ben
conversation126.wav,56.97,64.854,David
conversation126.wav,64.854,68.79133333333333,Cathy
conversation126.wav,68.79133333333333,74.90533333333333,Eva
conversation129.wav,0.0,7.414666666666666,Ben
conversation129.wav,7.414666666666666,20.771333333333335,Isabella
conversation129.wav,20.771333333333335,25.636666666666667,Cathy
conversation129.wav,25.636666666666667,39.644,David
conversation129.wav,39.644,51.60333333333333,Grace
conversation129.wav,51.60333333333333,53.268,Cathy
conversation129.wav,53.268,62.58133333333333,Ben
conversation129.wav,62.58133333333333,64.844,Isabella
conversation129.wav,64.844,74.21133333333333,David
conversation129.wav,74.21133333333333,76.75133333333333,Cathy
conversation129.wav,76.75133333333333,88.156,Grace
conversation129.wav,88.156,91.76266666666668,Ben
conversation129.wav,91.76266666666668,97.22533333333334,Isabella
conversation129.wav,97.22533333333334,102.03733333333334,Cathy
conversation43.wav,0.0,5.6546666666666665,Alice
conversation43.wav,5.6546666666666665,10.744666666666667,Frank
conversation43.wav,10.744666666666667,14.436666666666667,Cathy
conversation43.wav,14.436666666666667,18.832666666666668,Eva
conversation43.wav,18.832666666666668,22.545333333333335,Alice
conversation43.wav,22.545333333333335,28.606,Frank
conversation43.wav,28.606,31.423333333333336,Cathy
conversation43.wav,31.423333333333336,36.52333333333333,Eva
conversation43.wav,36.52333333333333,41.943333333333335,Alice
conversation195.wav,0.0,5.42,Cathy
conversation195.wav,5.42,12.408666666666667,Isabella
conversation195.wav,12.408666666666667,20.666,Cathy
conversation195.wav,20.666,29.009333333333334,Isabella
conversation195.wav,29.009333333333334,32.904,Cathy
conversation195.wav,32.904,36.56333333333334,Isabella
conversation195.wav,36.56333333333334,40.18000000000001,Cathy
conversation195.wav,40.18000000000001,44.21333333333334,Isabella
conversation61.wav,0.0,5.43,Grace
conversation61.wav,5.43,10.156666666666666,Eva
conversation61.wav,10.156666666666666,14.968666666666667,Cathy
conversation61.wav,14.968666666666667,19.833333333333336,Ben
conversation61.wav,19.833333333333336,30.310000000000002,David
conversation61.wav,30.310000000000002,35.54866666666667,Cathy
conversation61.wav,35.54866666666667,41.80066666666667,Eva
conversation61.wav,41.80066666666667,45.92933333333334,Ben
conversation61.wav,45.92933333333334,51.72266666666667,Grace
conversation61.wav,51.72266666666667,57.19533333333334,Cathy
conversation61.wav,57.19533333333334,63.83133333333334,David
conversation73.wav,0.0,5.836,Alice
conversation73.wav,5.836,9.772666666666666,Eva
conversation73.wav,9.772666666666666,17.838,Isabella
conversation73.wav,17.838,26.468000000000004,Grace
conversation73.wav,26.468000000000004,33.275333333333336,Cathy
conversation73.wav,33.275333333333336,40.776,Alice
conversation73.wav,40.776,49.36333333333334,Eva
conversation73.wav,49.36333333333334,55.80733333333334,Isabella
conversation73.wav,55.80733333333334,62.57133333333334,Grace
conversation73.wav,62.57133333333334,63.82000000000001,Cathy
conversation100.wav,0.0,11.149333333333333,Alice
conversation100.wav,11.149333333333333,16.889333333333333,Henry
conversation100.wav,16.889333333333333,27.867333333333335,Alice
conversation100.wav,27.867333333333335,40.61666666666667,Frank
conversation100.wav,40.61666666666667,48.63933333333333,Henry
conversation100.wav,48.63933333333333,58.42333333333333,Alice
conversation100.wav,58.42333333333333,66.67066666666666,Frank
conversation100.wav,66.67066666666666,76.49666666666667,Henry
conversation100.wav,76.49666666666667,85.44800000000001,Alice
conversation100.wav,85.44800000000001,91.51866666666668,Frank
conversation100.wav,91.51866666666668,98.51733333333334,Henry
conversation100.wav,98.51733333333334,107.51133333333334,Alice
conversation100.wav,107.51133333333334,114.18,Frank
conversation100.wav,114.18,118.49066666666667,Henry
conversation100.wav,118.49066666666667,123.86733333333333,Alice
conversation85.wav,0.0,6.486666666666666,Eva
conversation85.wav,6.486666666666666,12.749333333333333,Henry
conversation85.wav,12.749333333333333,21.7,Eva
conversation85.wav,21.7,32.00533333333333,Henry
conversation85.wav,32.00533333333333,40.338,Eva
conversation85.wav,40.338,48.03,Henry
conversation85.wav,48.03,57.205333333333336,Eva
conversation85.wav,57.205333333333336,62.48666666666667,Henry
conversation85.wav,62.48666666666667,70.50933333333333,Eva
conversation119.wav,0.0,6.486666666666666,Alice
conversation119.wav,6.486666666666666,19.512666666666668,Henry
conversation119.wav,19.512666666666668,29.53066666666667,Isabella
conversation119.wav,29.53066666666667,40.849333333333334,Ben
conversation119.wav,40.849333333333334,44.498666666666665,Alice
conversation119.wav,44.498666666666665,45.608666666666664,Henry
conversation119.wav,45.608666666666664,59.424,Ben
conversation119.wav,59.424,67.36133333333333,Isabella
conversation119.wav,67.36133333333333,70.968,Alice
conversation119.wav,70.968,72.12066666666666,Henry
conversation119.wav,72.12066666666666,75.642,Ben
conversation103.wav,0.0,8.716,Alice
conversation103.wav,8.716,10.754,Ben
conversation103.wav,10.754,12.045333333333334,Henry
conversation103.wav,12.045333333333334,25.77466666666667,Grace
conversation103.wav,25.77466666666667,38.01133333333333,Frank
conversation103.wav,38.01133333333333,39.356,Ben
conversation103.wav,39.356,49.330666666666666,Alice
conversation103.wav,49.330666666666666,50.952666666666666,Henry
conversation103.wav,50.952666666666666,60.778666666666666,Grace
conversation103.wav,60.778666666666666,62.07,Frank
conversation103.wav,62.07,68.47133333333333,Ben
conversation24.wav,0.0,6.113333333333333,Alice
conversation24.wav,6.113333333333333,12.515333333333334,Frank
conversation24.wav,12.515333333333334,14.137333333333334,Ben
conversation24.wav,14.137333333333334,22.29866666666667,Alice
conversation24.wav,22.29866666666667,30.08666666666667,Frank
conversation24.wav,30.08666666666667,38.611333333333334,Ben
conversation24.wav,38.611333333333334,45.42933333333333,Alice
conversation24.wav,45.42933333333333,47.884,Frank
conversation24.wav,47.884,54.49933333333333,Ben
conversation24.wav,54.49933333333333,58.01,Alice
conversation125.wav,0.0,4.534666666666666,Cathy
conversation125.wav,4.534666666666666,7.629333333333333,Eva
conversation125.wav,7.629333333333333,13.465333333333334,David
conversation125.wav,13.465333333333334,15.407333333333334,Cathy
conversation125.wav,15.407333333333334,17.40266666666667,Eva
conversation125.wav,17.40266666666667,24.497333333333337,David
conversation125.wav,24.497333333333337,28.424000000000003,Eva
conversation125.wav,28.424000000000003,30.643333333333338,Cathy
conversation125.wav,30.643333333333338,42.00466666666667,David
conversation125.wav,42.00466666666667,44.45866666666667,Cathy
conversation125.wav,44.45866666666667,48.39600000000001,Eva
conversation125.wav,48.39600000000001,54.74400000000001,David
conversation125.wav,54.74400000000001,57.43266666666668,Eva
conversation125.wav,57.43266666666668,60.76200000000001,Cathy
conversation29.wav,0.0,5.612,Cathy
conversation29.wav,5.612,8.066,Isabella
conversation29.wav,8.066,9.592,Henry
conversation29.wav,9.592,13.711333333333334,Cathy
conversation29.wav,13.711333333333334,15.930666666666667,Eva
conversation29.wav,15.930666666666667,19.537333333333333,Henry
conversation29.wav,19.537333333333333,23.837333333333333,Isabella
conversation29.wav,23.837333333333333,29.172,Cathy
conversation29.wav,29.172,33.02333333333333,Eva
conversation29.wav,33.02333333333333,36.726,Henry
conversation29.wav,36.726,40.012,Isabella
conversation29.wav,40.012,48.73866666666667,Henry
conversation29.wav,48.73866666666667,50.542,Cathy
conversation29.wav,50.542,52.76133333333333,Eva
conversation29.wav,52.76133333333333,55.205333333333336,Isabella
conversation29.wav,55.205333333333336,60.955333333333336,Henry
conversation29.wav,60.955333333333336,63.644000000000005,Cathy
conversation29.wav,63.644000000000005,67.122,Eva
conversation29.wav,67.122,71.528,Isabella
conversation29.wav,71.528,80.34,Henry
conversation29.wav,80.34,82.79466666666667,Cathy
conversation29.wav,82.79466666666667,84.04333333333334,Eva
conversation29.wav,84.04333333333334,86.86066666666667,Isabella
conversation29.wav,86.86066666666667,95.82133333333334,Henry
conversation29.wav,95.82133333333334,99.16066666666667,Cathy
conversation29.wav,99.16066666666667,103.59933333333333,Eva
conversation29.wav,103.59933333333333,107.66466666666666,Isabella
conversation29.wav,107.66466666666666,111.55866666666667,Cathy
conversation29.wav,111.55866666666667,113.778,Henry
conversation29.wav,113.778,117.57600000000001,Eva
conversation29.wav,117.57600000000001,122.9,Isabella
conversation187.wav,0.0,11.490666666666666,David
conversation187.wav,11.490666666666666,17.881999999999998,Isabella
conversation187.wav,17.881999999999998,30.352666666666664,Ben
conversation187.wav,30.352666666666664,34.88733333333333,David
conversation187.wav,34.88733333333333,43.593333333333334,Isabella
conversation187.wav,43.593333333333334,47.477333333333334,Ben
conversation187.wav,47.477333333333334,50.86,David
conversation187.wav,50.86,57.99733333333333,Isabella
conversation187.wav,57.99733333333333,63.60933333333333,Ben
conversation187.wav,63.60933333333333,67.64266666666667,David
conversation187.wav,67.64266666666667,75.388,Isabella
conversation187.wav,75.388,78.354,Ben
conversation187.wav,78.354,83.774,David
conversation187.wav,83.774,92.074,Isabella
conversation188.wav,0.0,7.510666666666666,Eva
conversation188.wav,7.510666666666666,15.939333333333334,Alice
conversation188.wav,15.939333333333334,24.65533333333333,Grace
conversation188.wav,24.65533333333333,25.946666666666665,Eva
conversation188.wav,25.946666666666665,33.12733333333333,Alice
conversation188.wav,33.12733333333333,40.638,Grace
conversation188.wav,40.638,41.98266666666667,Eva
conversation188.wav,41.98266666666667,48.8,Alice
conversation188.wav,48.8,52.876,Grace
conversation188.wav,52.876,55.98133333333333,Eva
conversation188.wav,55.98133333333333,65.57266666666666,Alice
conversation188.wav,65.57266666666666,68.99733333333333,Grace
conversation188.wav,68.99733333333333,74.07666666666667,Eva
conversation188.wav,74.07666666666667,82.97466666666666,Alice
conversation188.wav,82.97466666666666,86.77333333333333,Grace
conversation188.wav,86.77333333333333,89.27066666666666,Eva
conversation188.wav,89.27066666666666,97.112,Alice
conversation188.wav,97.112,104.34533333333333,Grace
conversation188.wav,104.34533333333333,106.56466666666667,Eva
conversation188.wav,106.56466666666667,114.726,Alice
conversation188.wav,114.726,119.03666666666666,Grace
conversation152.wav,0.0,6.625333333333334,Alice
conversation152.wav,6.625333333333334,13.336666666666666,Eva
conversation152.wav,13.336666666666666,19.546,Henry
conversation152.wav,19.546,24.176666666666666,Ben
conversation152.wav,24.176666666666666,30.75933333333333,Frank
conversation152.wav,30.75933333333333,31.86933333333333,Alice
conversation152.wav,31.86933333333333,34.93133333333333,Eva
conversation152.wav,34.93133333333333,41.79133333333333,Henry
conversation152.wav,41.79133333333333,45.86733333333333,Ben
conversation152.wav,45.86733333333333,51.32999999999999,Frank
conversation76.wav,0.0,5.697333333333333,Cathy
conversation76.wav,5.697333333333333,10.189333333333334,Alice
conversation76.wav,10.189333333333334,14.638666666666667,Eva
conversation76.wav,14.638666666666667,23.909333333333336,Isabella
conversation76.wav,23.909333333333336,27.75066666666667,David
conversation76.wav,27.75066666666667,33.58666666666667,Alice
conversation76.wav,33.58666666666667,41.41733333333334,Eva
conversation76.wav,41.41733333333334,46.13400000000001,Isabella
conversation76.wav,46.13400000000001,52.290000000000006,Cathy
conversation76.wav,52.290000000000006,53.53866666666667,David
conversation76.wav,53.53866666666667,60.59066666666667,Alice
conversation76.wav,60.59066666666667,68.27266666666667,Eva
conversation76.wav,68.27266666666667,74.10866666666666,Isabella
conversation76.wav,74.10866666666666,80.04066666666667,Cathy
conversation178.wav,0.0,6.390666666666666,Ben
conversation178.wav,6.390666666666666,14.83,Grace
conversation178.wav,14.83,27.119999999999997,Ben
conversation178.wav,27.119999999999997,36.86,Grace
conversation178.wav,36.86,48.59533333333333,Ben
conversation178.wav,48.59533333333333,58.65599999999999,Grace
conversation178.wav,58.65599999999999,67.51066666666665,Ben
conversation178.wav,67.51066666666665,76.14133333333332,Grace
conversation178.wav,76.14133333333332,85.96733333333333,Ben
conversation178.wav,85.96733333333333,92.78466666666667,Grace
conversation178.wav,92.78466666666667,99.54866666666666,Ben
conversation178.wav,99.54866666666666,107.24133333333333,Grace
conversation81.wav,0.0,5.74,Alice
conversation81.wav,5.74,14.552,Isabella
conversation81.wav,14.552,22.39333333333333,Alice
conversation81.wav,22.39333333333333,31.855999999999998,Isabella
conversation81.wav,31.855999999999998,38.022,Alice
conversation81.wav,38.022,44.05,Isabella
conversation81.wav,44.05,53.268,Alice
conversation81.wav,53.268,56.608000000000004,Isabella
conversation166.wav,0.0,8.161333333333333,Cathy
conversation166.wav,8.161333333333333,18.168666666666667,Henry
conversation166.wav,18.168666666666667,24.97533333333333,Isabella
conversation166.wav,24.97533333333333,32.66733333333333,David
conversation166.wav,32.66733333333333,40.63666666666666,Grace
conversation166.wav,40.63666666666666,47.21933333333333,Cathy
conversation166.wav,47.21933333333333,53.89733333333333,Henry
conversation166.wav,53.89733333333333,61.78133333333333,Isabella
conversation166.wav,61.78133333333333,68.18266666666666,David
conversation166.wav,68.18266666666666,72.99466666666666,Grace
conversation166.wav,72.99466666666666,77.90266666666666,Cathy
conversation48.wav,0.0,4.128666666666667,Frank
conversation48.wav,4.128666666666667,11.864,Ben
conversation48.wav,11.864,20.762,Frank
conversation48.wav,20.762,29.468,Ben
conversation48.wav,29.468,36.882666666666665,Frank
conversation48.wav,36.882666666666665,43.68933333333333,Ben
conversation48.wav,43.68933333333333,49.71733333333333,Frank
conversation48.wav,49.71733333333333,57.40933333333333,Ben
conversation48.wav,57.40933333333333,67.19266666666667,Frank
conversation48.wav,67.19266666666667,75.17266666666667,Ben
conversation48.wav,75.17266666666667,79.44,Frank
conversation185.wav,0.0,6.348,Eva
conversation185.wav,6.348,15.672,Grace
conversation185.wav,15.672,26.180666666666667,Ben
conversation185.wav,26.180666666666667,35.59,Frank
conversation185.wav,35.59,42.354000000000006,Isabella
conversation185.wav,42.354000000000006,47.26200000000001,Eva
conversation185.wav,47.26200000000001,55.09266666666667,Ben
conversation185.wav,55.09266666666667,59.07266666666667,Frank
conversation185.wav,59.07266666666667,63.56466666666667,Grace
conversation185.wav,63.56466666666667,67.73666666666666,Isabella
conversation185.wav,67.73666666666666,73.66933333333333,Eva
conversation112.wav,0.0,9.772666666666666,Cathy
conversation112.wav,9.772666666666666,16.494666666666667,Ben
conversation112.wav,16.494666666666667,26.928666666666665,Isabella
conversation112.wav,26.928666666666665,34.471999999999994,Alice
conversation112.wav,34.471999999999994,46.43133333333333,Henry
conversation112.wav,46.43133333333333,50.87066666666666,Cathy
conversation112.wav,50.87066666666666,56.57799999999999,Ben
conversation112.wav,56.57799999999999,68.25999999999999,Isabella
conversation112.wav,68.25999999999999,76.454,Alice
conversation112.wav,76.454,79.324,Henry
conversation157.wav,0.0,6.6786666666666665,Alice
conversation157.wav,6.6786666666666665,17.198,Henry
conversation157.wav,17.198,19.97266666666667,Alice
conversation157.wav,19.97266666666667,33.05133333333333,Henry
conversation157.wav,33.05133333333333,36.42333333333333,Alice
conversation157.wav,36.42333333333333,47.656666666666666,Henry
conversation157.wav,47.656666666666666,50.943333333333335,Alice
conversation157.wav,50.943333333333335,62.348,Henry
conversation157.wav,62.348,65.592,Alice
conversation157.wav,65.592,79.07666666666667,Henry
conversation157.wav,79.07666666666667,83.846,Alice
conversation157.wav,83.846,98.27000000000001,Henry
conversation157.wav,98.27000000000001,104.29800000000002,Alice
conversation157.wav,104.29800000000002,115.78866666666669,Henry
conversation157.wav,115.78866666666669,120.08866666666668,Alice
conversation199.wav,0.0,8.065333333333333,Henry
conversation199.wav,8.065333333333333,13.389333333333333,Ben
conversation199.wav,13.389333333333333,21.828666666666667,David
conversation199.wav,21.828666666666667,31.28066666666667,Grace
conversation199.wav,31.28066666666667,40.092666666666666,Ben
conversation199.wav,40.092666666666666,47.422,Frank
conversation199.wav,47.422,55.66933333333333,Henry
conversation199.wav,55.66933333333333,61.93133333333333,David
conversation199.wav,61.93133333333333,70.31733333333332,Grace
conversation199.wav,70.31733333333332,77.55066666666666,Ben
conversation199.wav,77.55066666666666,85.38133333333333,Henry
conversation18.wav,0.0,8.855333333333334,Cathy
conversation18.wav,8.855333333333334,19.278666666666666,Henry
conversation18.wav,19.278666666666666,24.090666666666667,Frank
conversation18.wav,24.090666666666667,31.515333333333334,Ben
conversation18.wav,31.515333333333334,43.51733333333333,Cathy
conversation18.wav,43.51733333333333,52.60666666666667,Henry
conversation18.wav,52.60666666666667,64.57600000000001,David
conversation18.wav,64.57600000000001,70.27333333333334,Frank
conversation18.wav,70.27333333333334,77.41066666666667,Ben
conversation18.wav,77.41066666666667,84.964,Cathy
conversation114.wav,0.0,5.195333333333333,Alice
conversation114.wav,5.195333333333333,13.943999999999999,Frank
conversation114.wav,13.943999999999999,17.550666666666665,Cathy
conversation114.wav,17.550666666666665,23.63133333333333,David
conversation114.wav,23.63133333333333,27.792666666666662,Frank
conversation114.wav,27.792666666666662,29.361333333333327,Alice
conversation114.wav,29.361333333333327,35.431999999999995,Cathy
conversation114.wav,35.431999999999995,41.225333333333325,David
conversation114.wav,41.225333333333325,43.86066666666666,Frank
conversation114.wav,43.86066666666666,52.29933333333332,Alice
conversation114.wav,52.29933333333332,57.58066666666666,Cathy
conversation114.wav,57.58066666666666,62.63733333333332,David
conversation114.wav,62.63733333333332,66.28666666666666,Frank
conversation108.wav,0.0,11.883333333333333,Henry
conversation108.wav,11.883333333333333,20.738,Isabella
conversation108.wav,20.738,29.923333333333332,Ben
conversation108.wav,29.923333333333332,42.38466666666667,David
conversation108.wav,42.38466666666667,52.21066666666667,Grace
conversation108.wav,52.21066666666667,62.922000000000004,Henry
conversation108.wav,62.922000000000004,72.57666666666667,Isabella
conversation108.wav,72.57666666666667,83.19200000000001,Ben
conversation108.wav,83.19200000000001,91.35400000000001,David
conversation108.wav,91.35400000000001,99.88866666666668,Grace
conversation108.wav,99.88866666666668,108.06000000000002,Henry
conversation148.wav,0.0,4.779333333333334,Eva
conversation148.wav,4.779333333333334,11.308666666666667,Ben
conversation148.wav,11.308666666666667,20.718666666666667,Eva
conversation148.wav,20.718666666666667,24.890666666666668,Ben
conversation148.wav,24.890666666666668,29.617333333333335,Eva
conversation148.wav,29.617333333333335,37.224000000000004,Ben
conversation148.wav,37.224000000000004,43.66866666666667,Eva
conversation148.wav,43.66866666666667,47.55266666666667,Ben
conversation148.wav,47.55266666666667,57.71933333333333,Eva
conversation148.wav,57.71933333333333,65.22,Ben
conversation6.wav,0.0,4.779333333333334,Frank
conversation6.wav,4.779333333333334,12.941333333333334,Henry
conversation6.wav,12.941333333333334,20.174666666666667,Frank
conversation6.wav,20.174666666666667,27.824,Henry
conversation6.wav,27.824,30.236,Frank
conversation6.wav,30.236,44.339333333333336,Henry
conversation6.wav,44.339333333333336,49.30133333333333,Frank
conversation6.wav,49.30133333333333,57.00333333333333,Henry
conversation6.wav,57.00333333333333,59.916666666666664,Frank
conversation6.wav,59.916666666666664,71.83266666666667,Henry
conversation6.wav,71.83266666666667,73.45466666666667,Frank
conversation6.wav,73.45466666666667,85.19,Henry
conversation6.wav,85.19,93.21266666666666,Frank
conversation95.wav,0.0,5.974666666666667,Alice
conversation95.wav,5.974666666666667,10.050666666666666,Eva
conversation95.wav,10.050666666666666,13.016666666666666,Henry
conversation95.wav,13.016666666666666,23.589333333333332,Alice
conversation95.wav,23.589333333333332,28.828,Ben
conversation95.wav,28.828,33.980666666666664,Eva
conversation95.wav,33.980666666666664,42.87866666666666,Henry
conversation95.wav,42.87866666666666,47.647999999999996,Alice
conversation95.wav,47.647999999999996,50.709999999999994,Eva
conversation95.wav,50.709999999999994,57.98599999999999,Ben
conversation95.wav,57.98599999999999,64.93133333333333,Eva
conversation95.wav,64.93133333333333,69.36999999999999,Henry
conversation95.wav,69.36999999999999,76.78466666666665,Alice
conversation95.wav,76.78466666666665,80.12399999999998,Ben
conversation121.wav,0.0,5.185333333333333,Cathy
conversation121.wav,5.185333333333333,12.782,Ben
conversation121.wav,12.782,19.642,Cathy
conversation121.wav,19.642,29.276,Ben
conversation121.wav,29.276,37.054,Cathy
conversation121.wav,37.054,49.376666666666665,Ben
conversation121.wav,49.376666666666665,61.57066666666667,Cathy
conversation121.wav,61.57066666666667,70.99066666666667,Ben
conversation121.wav,70.99066666666667,80.806,Cathy
conversation121.wav,80.806,88.96733333333333,Ben
conversation121.wav,88.96733333333333,90.312,Cathy
conversation80.wav,0.0,6.390666666666666,Cathy
conversation80.wav,6.390666666666666,13.891333333333332,Alice
conversation80.wav,13.891333333333332,22.703333333333333,Isabella
conversation80.wav,22.703333333333333,32.572,Cathy
conversation80.wav,32.572,39.101333333333336,Alice
conversation80.wav,39.101333333333336,46.004000000000005,Isabella
conversation80.wav,46.004000000000005,51.09400000000001,Cathy
conversation80.wav,51.09400000000001,58.561333333333344,Alice
conversation80.wav,58.561333333333344,64.21600000000001,Isabella
conversation80.wav,64.21600000000001,70.52133333333335,Cathy
conversation25.wav,0.0,6.998666666666667,Eva
conversation25.wav,6.998666666666667,16.72866666666667,Grace
conversation25.wav,16.72866666666667,27.06666666666667,Cathy
conversation25.wav,27.06666666666667,35.27066666666667,Frank
conversation25.wav,35.27066666666667,39.34666666666667,Cathy
conversation25.wav,39.34666666666667,47.23066666666667,Eva
conversation25.wav,47.23066666666667,54.870000000000005,Grace
conversation25.wav,54.870000000000005,57.82600000000001,Cathy
conversation25.wav,57.82600000000001,65.01666666666668,Frank
conversation25.wav,65.01666666666668,70.94866666666668,Eva
conversation101.wav,0.0,6.668666666666667,Cathy
conversation101.wav,6.668666666666667,15.107333333333333,Henry
conversation101.wav,15.107333333333333,21.68,Frank
conversation101.wav,21.68,30.578666666666667,Cathy
conversation101.wav,30.578666666666667,39.849333333333334,Henry
conversation101.wav,39.849333333333334,47.638,Frank
conversation101.wav,47.638,51.522,Cathy
conversation101.wav,51.522,53.51733333333333,Henry
conversation165.wav,0.0,8.012666666666666,Alice
conversation165.wav,8.012666666666666,11.811333333333334,Cathy
conversation165.wav,11.811333333333334,16.954,Alice
conversation165.wav,16.954,23.206666666666667,David
conversation165.wav,23.206666666666667,27.101333333333333,Grace
conversation165.wav,27.101333333333333,31.688666666666666,Cathy
conversation165.wav,31.688666666666666,38.912,Alice
conversation165.wav,38.912,48.470666666666666,David
conversation165.wav,48.470666666666666,54.488,Grace
conversation165.wav,54.488,60.602,Cathy
conversation165.wav,60.602,64.12266666666666,David
conversation165.wav,64.12266666666666,67.97399999999999,Alice
conversation165.wav,67.97399999999999,76.09266666666666,Grace
conversation165.wav,76.09266666666666,81.33133333333333,Cathy
conversation165.wav,81.33133333333333,86.10066666666667,Alice
conversation165.wav,86.10066666666667,89.94200000000001,David
conversation165.wav,89.94200000000001,96.89800000000001,Grace
conversation165.wav,96.89800000000001,98.32800000000002,Cathy
conversation140.wav,0.0,7.468,Alice
conversation140.wav,7.468,11.682666666666666,Henry
conversation140.wav,11.682666666666666,19.054666666666666,Alice
conversation140.wav,19.054666666666666,25.627333333333333,David
conversation140.wav,25.627333333333333,30.994,Ben
conversation140.wav,30.994,37.288666666666664,Alice
conversation140.wav,37.288666666666664,44.384,Isabella
conversation140.wav,44.384,51.99066666666667,Alice
conversation140.wav,51.99066666666667,60.014,Henry
conversation140.wav,60.014,66.17,David
conversation140.wav,66.17,68.112,Alice
conversation140.wav,68.112,77.148,Ben
conversation140.wav,77.148,81.64,Isabella
conversation140.wav,81.64,86.31333333333333,Alice
conversation161.wav,0.0,3.7986666666666666,Eva
conversation161.wav,3.7986666666666666,9.687999999999999,David
conversation161.wav,9.687999999999999,16.762,Eva
conversation161.wav,16.762,23.387333333333334,David
conversation161.wav,23.387333333333334,28.156666666666666,Eva
conversation161.wav,28.156666666666666,38.025333333333336,David
conversation161.wav,38.025333333333336,45.024,Eva
conversation161.wav,45.024,49.526,David
conversation124.wav,0.0,5.932,Cathy
conversation124.wav,5.932,13.572,Henry
conversation124.wav,13.572,17.50933333333333,Grace
conversation124.wav,17.50933333333333,27.249333333333333,Henry
conversation124.wav,27.249333333333333,31.837333333333333,Cathy
